unique_key,mean_compound,max_compound,min_compound,mean_positive,max_positive,min_positive,mean_negative,max_negative,min_negative,mean_neutral,max_neutral,min_neutral
CVX2022-04-06,-0.0786,0.7506,-0.9413,0.07514285714285715,0.208,0.0,0.09642857142857143,0.346,0.0,0.8285714285714285,1.0,0.654
CVX2022-04-07,0.19168333333333332,0.743,-0.7003,0.07533333333333334,0.219,0.0,0.027,0.162,0.0,0.8976666666666667,1.0,0.781
CVX2022-04-08,0.23815999999999998,0.4588,0.0,0.0502,0.103,0.0,0.0,0.0,0.0,0.9498,1.0,0.897
CVX2022-04-09,0.2779666666666667,0.4939,0.0,0.08066666666666666,0.123,0.0,0.019,0.057,0.0,0.9006666666666666,1.0,0.825
CVX2022-04-10,0.395,0.6369,0.1531,0.1235,0.127,0.12,0.039,0.078,0.0,0.8375,0.873,0.802
CVX2022-04-11,0.11324000000000001,0.6249,-0.4019,0.0782,0.183,0.0,0.057800000000000004,0.138,0.0,0.8638,1.0,0.711
CVX2022-04-12,-0.08573333333333334,0.7831,-0.7003,0.07533333333333334,0.226,0.0,0.07933333333333333,0.162,0.0,0.8453333333333334,0.924,0.774
CVX2022-04-13,0.15726666666666667,0.6249,-0.1531,0.09399999999999999,0.174,0.0,0.03266666666666667,0.098,0.0,0.8733333333333334,1.0,0.794
CVX2022-04-14,0.28773333333333334,0.34,0.25,0.09300000000000001,0.128,0.069,0.023999999999999997,0.072,0.0,0.883,0.931,0.8
CVX2022-04-15,0.9042,0.9042,0.9042,0.276,0.276,0.276,0.0,0.0,0.0,0.724,0.724,0.724
DHR2022-03-14,0.296,0.296,0.296,0.062,0.062,0.062,0.0,0.0,0.0,0.937,0.937,0.937
DHR2022-03-15,0.5506399999999999,0.8074,0.0,0.12639999999999998,0.206,0.0,0.0,0.0,0.0,0.8736,1.0,0.794
DHR2022-03-16,0.49062,0.743,0.0,0.1076,0.164,0.0,0.0,0.0,0.0,0.8924,1.0,0.836
DHR2022-03-17,0.456275,0.743,0.0,0.1005,0.177,0.0,0.0,0.0,0.0,0.8995,1.0,0.823
DHR2022-03-18,0.6958,0.743,0.6486,0.14900000000000002,0.16,0.138,0.0,0.0,0.0,0.851,0.862,0.84
DHR2022-03-21,-0.0076000000000000095,0.4588,-0.3612,0.08975,0.197,0.0,0.078,0.124,0.0,0.8325,1.0,0.68
DHR2022-03-22,0.499375,0.7003,0.0,0.11024999999999999,0.153,0.0,0.0,0.0,0.0,0.88975,1.0,0.847
DHR2022-03-23,0.1443714285714286,0.7096,-0.631,0.076,0.16,0.0,0.039,0.109,0.0,0.885,0.925,0.84
DHR2022-03-24,0.6307142857142857,0.8074,0.4019,0.1432857142857143,0.233,0.076,0.0,0.0,0.0,0.8567142857142857,0.924,0.767
DHR2022-03-25,0.3821666666666667,0.8074,-0.6705,0.11466666666666665,0.211,0.0,0.017666666666666667,0.106,0.0,0.8676666666666666,0.965,0.789
DHR2022-03-27,0.17435,0.4767,-0.128,0.0925,0.132,0.053,0.05,0.1,0.0,0.857,0.868,0.846
DHR2022-03-28,0.38915999999999995,0.6486,0.0,0.08519999999999998,0.142,0.0,0.0,0.0,0.0,0.9148,1.0,0.858
DHR2022-03-29,0.724825,0.8074,0.6486,0.16625,0.206,0.142,0.0,0.0,0.0,0.83375,0.858,0.794
DHR2022-03-30,-0.03260000000000002,0.296,-0.3612,0.0595,0.062,0.057,0.04825,0.098,0.0,0.892,0.939,0.844
DHR2022-03-31,-0.3612,-0.3612,-0.3612,0.0575,0.058,0.057,0.0965,0.098,0.095,0.846,0.848,0.844
DHR2022-04-01,0.6830666666666666,0.7003,0.6486,0.14933333333333332,0.153,0.142,0.0,0.0,0.0,0.8506666666666667,0.858,0.847
DHR2022-04-03,0.25,0.25,0.25,0.059,0.059,0.059,0.0,0.0,0.0,0.941,0.941,0.941
DHR2022-04-04,0.5013,0.8074,0.0,0.1226,0.211,0.0,0.0,0.0,0.0,0.8774000000000001,1.0,0.789
DHR2022-04-05,0.24285714285714285,0.8689,-0.4215,0.079,0.224,0.0,0.01457142857142857,0.102,0.0,0.9064285714285714,1.0,0.776
DHR2022-04-06,-0.29375,-0.2263,-0.3612,0.058499999999999996,0.059,0.058,0.0905,0.098,0.083,0.851,0.858,0.844
DHR2022-04-07,0.5128666666666667,0.7003,0.296,0.12566666666666668,0.153,0.09,0.019666666666666666,0.059,0.0,0.8546666666666667,0.866,0.847
DHR2022-04-08,0.296,0.296,0.296,0.06175,0.062,0.061,0.0,0.0,0.0,0.9375,0.939,0.937
DHR2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
DHR2022-04-11,-0.4215,-0.4215,-0.4215,0.057,0.058,0.056,0.1035,0.105,0.102,0.84,0.842,0.838
DHR2022-04-12,0.32953333333333334,0.8342,0.0772,0.10133333333333333,0.212,0.046,0.0,0.0,0.0,0.8986666666666666,0.954,0.788
DHR2022-04-13,0.7521666666666667,0.9076,0.6486,0.20433333333333334,0.314,0.146,0.0,0.0,0.0,0.7956666666666666,0.854,0.686
DHR2022-04-14,-0.2159333333333333,0.0,-0.4215,0.039,0.059,0.0,0.06266666666666666,0.105,0.0,0.8986666666666666,1.0,0.838
DIS2022-03-15,-0.3825,0.0,-0.765,0.0,0.0,0.0,0.1115,0.223,0.0,0.8885000000000001,1.0,0.777
DIS2022-03-16,0.23175999999999997,0.7845,-0.296,0.10640000000000001,0.285,0.0,0.053000000000000005,0.121,0.0,0.8402000000000001,0.937,0.594
DIS2022-03-17,-0.04552000000000002,0.6808,-0.6124,0.06539999999999999,0.215,0.0,0.0666,0.129,0.0,0.868,1.0,0.707
DIS2022-03-18,0.19756666666666667,0.5927,0.0,0.04133333333333333,0.124,0.0,0.020666666666666667,0.062,0.0,0.9380000000000001,1.0,0.814
DIS2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
DIS2022-03-20,-0.20477499999999998,0.4215,-0.9246,0.061,0.096,0.0,0.146,0.356,0.0,0.793,0.92,0.644
DIS2022-03-21,0.22906666666666667,0.6705,-0.4939,0.09300000000000001,0.164,0.0,0.033,0.099,0.0,0.874,0.901,0.836
DIS2022-03-22,0.14049999999999999,0.4215,0.0,0.02666666666666667,0.08,0.0,0.0,0.0,0.0,0.9733333333333333,1.0,0.92
DIS2022-03-23,0.35715,0.8305,-0.34,0.11216666666666668,0.205,0.0,0.03816666666666667,0.083,0.0,0.8496666666666667,0.956,0.729
DIS2022-03-24,0.24712499999999998,0.7579,-0.4432,0.1045,0.183,0.0,0.04325,0.13,0.0,0.85225,1.0,0.78
DIS2022-03-25,-0.4036,-0.1531,-0.6597,0.04825,0.113,0.0,0.1125,0.168,0.066,0.83875,0.921,0.719
DIS2022-03-26,-0.21150000000000002,0.5627,-0.7394,0.0246,0.123,0.0,0.06960000000000001,0.2,0.0,0.9057999999999999,1.0,0.8
DIS2022-03-28,0.1636,0.4678,-0.1406,0.041,0.082,0.0,0.038,0.046,0.03,0.9205,0.954,0.887
DIS2022-03-29,0.33286,0.6369,-0.3612,0.0964,0.106,0.081,0.0378,0.152,0.0,0.8657999999999999,0.919,0.751
DIS2022-03-30,-0.04256,0.1742,-0.3612,0.027600000000000003,0.082,0.0,0.0386,0.072,0.0,0.9338000000000001,1.0,0.856
DIS2022-03-31,0.16879999999999998,0.9042,-0.5106,0.103,0.248,0.0,0.052833333333333336,0.167,0.0,0.844,1.0,0.682
DIS2022-04-01,0.45625,0.9001,0.0258,0.14700000000000002,0.264,0.055,0.027000000000000003,0.07,0.0,0.826,0.945,0.698
DIS2022-04-04,0.4404,0.4404,0.4404,0.1,0.1,0.1,0.0,0.0,0.0,0.9,0.9,0.9
DIS2022-04-05,0.27677999999999997,0.8953,-0.3612,0.1206,0.282,0.0,0.0354,0.128,0.0,0.844,0.951,0.718
DIS2022-04-06,0.1806,0.3612,0.0,0.08425,0.16,0.0,0.053500000000000006,0.114,0.0,0.86225,1.0,0.74
DIS2022-04-07,0.016166666666666673,0.34,-0.3182,0.057666666666666665,0.113,0.0,0.04716666666666667,0.128,0.0,0.8951666666666668,1.0,0.789
DIS2022-04-08,0.45765,0.9153,0.0,0.1495,0.299,0.0,0.0,0.0,0.0,0.8505,1.0,0.701
DIS2022-04-09,-0.09156666666666667,0.4389,-0.4404,0.057999999999999996,0.112,0.0,0.06633333333333334,0.116,0.0,0.876,0.917,0.823
DIS2022-04-10,-0.7351,-0.7351,-0.7351,0.0,0.0,0.0,0.188,0.188,0.188,0.812,0.812,0.812
DIS2022-04-11,0.34546666666666664,0.6369,-0.0772,0.10033333333333333,0.128,0.066,0.024333333333333332,0.073,0.0,0.8753333333333333,0.893,0.861
DIS2022-04-13,0.05883333333333334,0.2023,-0.0258,0.057333333333333326,0.12,0.0,0.041,0.123,0.0,0.9016666666666667,1.0,0.757
DIS2022-04-14,-0.246,-0.0516,-0.4404,0.0595,0.072,0.047,0.08449999999999999,0.092,0.077,0.856,0.861,0.851
DIS2022-04-15,-0.08760000000000001,0.0772,-0.34,0.014,0.042,0.0,0.02266666666666667,0.068,0.0,0.63,0.958,0.0
FB2022-03-14,0.4019,0.4019,0.4019,0.091,0.091,0.091,0.0,0.0,0.0,0.909,0.909,0.909
FB2022-03-15,0.23972,0.5106,-0.5994,0.072,0.104,0.0,0.027000000000000003,0.1,0.0,0.9012,0.918,0.875
FB2022-03-16,0.1233833333333333,0.6597,-0.8979,0.07533333333333334,0.134,0.0,0.059666666666666666,0.299,0.0,0.8648333333333333,1.0,0.653
FB2022-03-17,0.56106,0.7506,0.4767,0.128,0.203,0.093,0.0,0.0,0.0,0.8720000000000001,0.907,0.797
FB2022-03-18,-0.02839999999999998,0.5106,-0.5958,0.033999999999999996,0.102,0.0,0.047999999999999994,0.144,0.0,0.918,1.0,0.856
FB2022-03-19,0.5081,0.5574,0.4588,0.11699999999999999,0.146,0.088,0.0,0.0,0.0,0.883,0.912,0.854
FB2022-03-20,0.5574,0.5574,0.5574,0.098,0.098,0.098,0.0,0.0,0.0,0.902,0.902,0.902
FB2022-03-21,0.35538571428571425,0.8519,-0.6249,0.1442857142857143,0.278,0.0,0.041999999999999996,0.111,0.0,0.8138571428571428,0.894,0.655
FB2022-03-22,0.7079666666666666,0.886,0.4019,0.19333333333333336,0.309,0.068,0.009666666666666667,0.029,0.0,0.797,0.932,0.662
FB2022-03-23,0.2580875,0.8442,-0.296,0.075375,0.281,0.0,0.01675,0.07,0.0,0.908,1.0,0.65
FB2022-03-24,0.32799999999999996,0.7897,0.0,0.07275,0.179,0.0,0.0,0.0,0.0,0.9272499999999999,1.0,0.821
FB2022-03-25,0.3818,0.3818,0.3818,0.077,0.077,0.077,0.0,0.0,0.0,0.923,0.923,0.923
FB2022-03-26,0.5106,0.5106,0.5106,0.118,0.118,0.118,0.0,0.0,0.0,0.882,0.882,0.882
FB2022-03-27,-0.4939,-0.4939,-0.4939,0.0,0.0,0.0,0.094,0.094,0.094,0.906,0.906,0.906
FB2022-03-28,0.8392,0.9001,0.7783,0.2475,0.286,0.209,0.019,0.038,0.0,0.734,0.754,0.714
FB2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FB2022-03-30,0.014250000000000004,0.7964,-0.4588,0.059666666666666666,0.224,0.0,0.04533333333333334,0.116,0.0,0.895,1.0,0.776
FB2022-03-31,0.10183333333333333,0.6908,-0.2057,0.10933333333333332,0.178,0.0,0.07166666666666667,0.167,0.0,0.8186666666666667,0.952,0.682
FB2022-04-01,-0.29109999999999997,0.2023,-0.7845,0.036,0.072,0.0,0.099,0.198,0.0,0.865,0.928,0.802
FB2022-04-03,-0.657,-0.5423,-0.7717,0.0295,0.059,0.0,0.1735,0.185,0.162,0.7965,0.815,0.778
FB2022-04-04,0.425875,0.743,-0.2732,0.13699999999999998,0.181,0.075,0.03175,0.127,0.0,0.83125,0.854,0.798
FB2022-04-05,0.39233333333333337,0.7003,0.0,0.09699999999999999,0.177,0.0,0.0,0.0,0.0,0.903,1.0,0.823
FB2022-04-06,0.15585000000000002,0.8214,-0.3182,0.08316666666666667,0.243,0.0,0.03916666666666666,0.09,0.0,0.8776666666666667,1.0,0.668
FB2022-04-07,0.20534,0.6124,-0.0261,0.0566,0.143,0.0,0.0098,0.049,0.0,0.9336,1.0,0.857
FB2022-04-08,0.40690000000000004,0.8957,-0.1154,0.143,0.335,0.0,0.027333333333333334,0.042,0.0,0.8296666666666667,0.958,0.625
FB2022-04-09,0.4404,0.4404,0.4404,0.086,0.086,0.086,0.0,0.0,0.0,0.914,0.914,0.914
FB2022-04-12,0.17226666666666665,0.6249,-0.34,0.06933333333333333,0.174,0.0,0.03916666666666667,0.085,0.0,0.8915000000000001,1.0,0.779
FB2022-04-13,-0.007833333333333336,0.4404,-0.3612,0.09233333333333334,0.118,0.068,0.08,0.137,0.0,0.8276666666666667,0.909,0.779
FB2022-04-14,-0.15822,0.0,-0.34,0.0,0.0,0.0,0.0484,0.129,0.0,0.9516,1.0,0.871
GOOG2022-03-15,0.12218,0.6872,-0.34,0.0618,0.177,0.0,0.0246,0.07,0.0,0.9136,0.95,0.823
GOOG2022-03-16,0.07379999999999998,0.7845,-0.6369,0.12,0.24,0.0,0.101,0.158,0.044,0.7789999999999999,0.842,0.716
GOOG2022-03-17,0.058499999999999996,0.5574,-0.4404,0.087,0.126,0.048,0.053,0.106,0.0,0.86,0.874,0.846
GOOG2022-03-18,-0.23700000000000002,0.2263,-0.7003,0.025,0.05,0.0,0.0745,0.149,0.0,0.9005,0.95,0.851
GOOG2022-03-20,0.5803,0.5803,0.5803,0.215,0.215,0.215,0.082,0.082,0.082,0.703,0.703,0.703
GOOG2022-03-21,0.237975,0.765,-0.1531,0.0865,0.197,0.0,0.018,0.072,0.0,0.8955,1.0,0.803
GOOG2022-03-22,0.456775,0.743,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0.9,1.0,0.84
GOOG2022-03-23,0.52854,0.765,0.2023,0.1282,0.205,0.044,0.0086,0.043,0.0,0.8629999999999999,0.956,0.751
GOOG2022-03-24,0.25653333333333334,0.7474,-0.296,0.07633333333333334,0.162,0.0,0.022000000000000002,0.066,0.0,0.9016666666666667,0.934,0.838
GOOG2022-03-25,-0.18015,0.34,-0.7003,0.037,0.074,0.0,0.0695,0.139,0.0,0.8935,0.926,0.861
GOOG2022-03-26,0.2349,0.3167,0.1531,0.12,0.126,0.114,0.069,0.071,0.067,0.8109999999999999,0.819,0.803
GOOG2022-03-27,0.5707,0.5707,0.5707,0.207,0.207,0.207,0.094,0.094,0.094,0.699,0.699,0.699
GOOG2022-03-28,0.45819999999999994,0.6283,0.296,0.10650000000000001,0.17,0.064,0.0,0.0,0.0,0.8935,0.936,0.83
GOOG2022-03-29,0.47633333333333333,0.7717,0.0,0.12666666666666668,0.269,0.0,0.013166666666666667,0.079,0.0,0.8601666666666667,1.0,0.652
GOOG2022-03-30,0.2479,0.7184,-0.1027,0.08900000000000001,0.176,0.0,0.04,0.078,0.0,0.871,0.958,0.824
GOOG2022-03-31,0.24695,0.4939,0.0,0.058,0.116,0.0,0.0,0.0,0.0,0.942,1.0,0.884
GOOG2022-04-01,0.03420000000000001,0.5423,-0.7096,0.0915,0.148,0.042,0.08,0.194,0.0,0.8280000000000001,0.893,0.749
GOOG2022-04-03,0.4668666666666666,0.8268,-0.1531,0.161,0.254,0.065,0.055999999999999994,0.106,0.0,0.783,0.836,0.684
GOOG2022-04-04,0.37895,0.7579,0.0,0.1025,0.205,0.0,0.0,0.0,0.0,0.8975,1.0,0.795
GOOG2022-04-05,-0.169075,0.024,-0.7003,0.02175,0.087,0.0,0.06375,0.146,0.0,0.9145000000000001,1.0,0.804
GOOG2022-04-06,0.42245,0.5267,0.3182,0.101,0.135,0.067,0.026,0.052,0.0,0.873,0.933,0.813
GOOG2022-04-07,0.24462499999999998,0.4939,0.0,0.06025,0.123,0.0,0.0,0.0,0.0,0.93975,1.0,0.877
GOOG2022-04-08,0.4453666666666667,0.8957,0.0,0.15,0.335,0.0,0.013333333333333334,0.04,0.0,0.8366666666666666,1.0,0.625
GOOG2022-04-09,0.06250000000000003,0.6369,-0.5267,0.0434,0.126,0.0,0.0218,0.109,0.0,0.9348000000000001,1.0,0.874
GOOG2022-04-11,0.07302499999999999,0.296,-0.0772,0.056,0.066,0.047,0.039749999999999994,0.073,0.0,0.90425,0.936,0.861
GOOG2022-04-12,0.20428333333333334,0.6486,-0.34,0.06716666666666667,0.15,0.0,0.024500000000000004,0.085,0.0,0.9083333333333333,1.0,0.797
GOOG2022-04-13,0.27299999999999996,0.8271,-0.1027,0.09912499999999999,0.244,0.0,0.024,0.103,0.0,0.876875,1.0,0.743
GOOG2022-04-14,-0.05430000000000001,0.4215,-0.4404,0.018857142857142857,0.085,0.0,0.023142857142857142,0.092,0.0,0.9580000000000001,1.0,0.861
GOOGL2022-03-15,0.12724000000000002,0.6872,-0.34,0.06359999999999999,0.177,0.0,0.0316,0.07,0.0,0.905,0.95,0.823
GOOGL2022-03-16,0.07379999999999998,0.7845,-0.6369,0.12,0.24,0.0,0.101,0.158,0.044,0.7789999999999999,0.842,0.716
GOOGL2022-03-17,0.21456666666666666,0.5574,-0.4404,0.08900000000000001,0.126,0.048,0.035333333333333335,0.106,0.0,0.8756666666666666,0.907,0.846
GOOGL2022-03-18,0.26115,0.296,0.2263,0.0555,0.061,0.05,0.0,0.0,0.0,0.9444999999999999,0.95,0.939
GOOGL2022-03-19,0.7783,0.7783,0.7783,0.29,0.29,0.29,0.0,0.0,0.0,0.71,0.71,0.71
GOOGL2022-03-21,0.29883333333333334,0.7096,-0.1531,0.11766666666666666,0.204,0.056,0.023999999999999997,0.072,0.0,0.8583333333333334,0.907,0.796
GOOGL2022-03-22,0.2787,0.5574,0.0,0.061,0.122,0.0,0.0,0.0,0.0,0.9390000000000001,1.0,0.878
GOOGL2022-03-23,0.393725,0.5688,0.2023,0.10675,0.158,0.044,0.02975,0.073,0.0,0.8635,0.956,0.785
GOOGL2022-03-24,0.5327999999999999,0.7474,0.3182,0.1145,0.162,0.067,0.0,0.0,0.0,0.8855,0.933,0.838
GOOGL2022-03-26,0.2349,0.3167,0.1531,0.12,0.126,0.114,0.069,0.071,0.067,0.8109999999999999,0.819,0.803
GOOGL2022-03-27,0.5707,0.5707,0.5707,0.207,0.207,0.207,0.094,0.094,0.094,0.699,0.699,0.699
GOOGL2022-03-28,0.38304,0.7783,-0.7184,0.151,0.209,0.064,0.0558,0.202,0.0,0.7934,0.885,0.734
GOOGL2022-03-29,0.6239666666666667,0.7717,0.3818,0.17366666666666666,0.269,0.091,0.026333333333333334,0.079,0.0,0.7999999999999999,0.909,0.652
GOOGL2022-03-30,0.2572,0.7184,-0.1027,0.09,0.183,0.0,0.0374,0.078,0.0,0.8724000000000001,1.0,0.749
GOOGL2022-03-31,0.06492500000000001,0.4939,-0.5302,0.04425,0.116,0.0,0.02425,0.097,0.0,0.9315,1.0,0.884
GOOGL2022-04-01,-0.211475,0.5423,-0.7096,0.067,0.12,0.042,0.09075,0.194,0.0,0.84175,0.893,0.749
GOOGL2022-04-03,0.4668666666666666,0.8268,-0.1531,0.161,0.254,0.065,0.055999999999999994,0.106,0.0,0.783,0.836,0.684
GOOGL2022-04-04,0.4479333333333333,0.7579,0.0,0.11699999999999999,0.205,0.0,0.0,0.0,0.0,0.883,1.0,0.795
GOOGL2022-04-05,-0.21508333333333332,0.024,-0.7003,0.024499999999999997,0.087,0.0,0.06783333333333333,0.146,0.0,0.9076666666666666,1.0,0.804
GOOGL2022-04-06,0.28459999999999996,0.6808,-0.1027,0.0946,0.226,0.0,0.0428,0.106,0.0,0.8626000000000001,1.0,0.668
GOOGL2022-04-07,0.31424,0.5927,0.0,0.0696,0.123,0.0,0.0,0.0,0.0,0.9304,1.0,0.877
GOOGL2022-04-08,0.3871,0.8957,0.0,0.21680000000000002,0.483,0.0,0.034600000000000006,0.133,0.0,0.7485999999999999,1.0,0.517
GOOGL2022-04-09,0.02755000000000002,0.6369,-0.5267,0.0315,0.126,0.0,0.02725,0.109,0.0,0.94125,1.0,0.874
GOOGL2022-04-10,0.8176,0.8176,0.8176,0.247,0.247,0.247,0.0,0.0,0.0,0.753,0.753,0.753
GOOGL2022-04-11,0.07302499999999999,0.296,-0.0772,0.056,0.066,0.047,0.039749999999999994,0.073,0.0,0.90425,0.936,0.861
GOOGL2022-04-12,0.11542,0.4767,-0.34,0.0506,0.141,0.0,0.029400000000000003,0.085,0.0,0.9199999999999999,1.0,0.797
GOOGL2022-04-13,0.22615,0.743,-0.1027,0.09149999999999998,0.178,0.0,0.032,0.103,0.0,0.8765000000000001,1.0,0.743
GOOGL2022-04-14,-0.1116,0.4215,-0.4404,0.0264,0.085,0.0,0.04240000000000001,0.092,0.0,0.9311999999999999,1.0,0.861
HD2022-03-14,0.08895,0.1779,0.0,0.0295,0.059,0.0,0.0,0.0,0.0,0.9704999999999999,1.0,0.941
HD2022-03-15,0.87395,0.8805,0.8674,0.218,0.231,0.205,0.0,0.0,0.0,0.782,0.795,0.769
HD2022-03-16,0.3816333333333333,0.7717,0.0772,0.11199999999999999,0.178,0.07,0.04,0.061,0.0,0.8483333333333333,0.87,0.822
HD2022-03-17,0.1423,0.8126,-0.2584,0.061285714285714284,0.183,0.0,0.03514285714285714,0.122,0.0,0.9035714285714285,1.0,0.815
HD2022-03-18,0.0772,0.0772,0.0772,0.07,0.07,0.07,0.061,0.061,0.061,0.87,0.87,0.87
HD2022-03-19,0.6114,0.6114,0.6114,0.166,0.166,0.166,0.064,0.064,0.064,0.769,0.769,0.769
HD2022-03-20,0.0691,0.7506,-0.6124,0.088,0.176,0.0,0.0735,0.147,0.0,0.8385,0.853,0.824
HD2022-03-21,0.08873333333333333,0.5719,-0.6369,0.07166666666666667,0.155,0.0,0.0645,0.157,0.0,0.8641666666666666,1.0,0.786
HD2022-03-22,0.15457500000000002,0.4404,0.0,0.03325,0.088,0.0,0.0,0.0,0.0,0.96675,1.0,0.912
HD2022-03-23,0.7315666666666667,0.9367,0.4404,0.21033333333333334,0.354,0.077,0.0,0.0,0.0,0.7896666666666667,0.923,0.646
HD2022-03-24,0.28038,0.6901,0.0,0.0872,0.155,0.0,0.024399999999999998,0.061,0.0,0.8888,1.0,0.845
HD2022-03-25,-0.0669,0.3818,-0.6597,0.05666666666666667,0.1,0.0,0.08566666666666667,0.134,0.061,0.8576666666666667,0.87,0.837
HD2022-03-28,0.32526666666666665,0.8986,0.0,0.12866666666666668,0.316,0.0,0.02033333333333333,0.061,0.0,0.8513333333333334,1.0,0.684
HD2022-03-29,0.268,0.4588,0.0772,0.0955,0.121,0.07,0.0305,0.061,0.0,0.8745,0.879,0.87
HD2022-03-30,0.45625000000000004,0.5106,0.4019,0.0915,0.105,0.078,0.0,0.0,0.0,0.9085000000000001,0.922,0.895
HD2022-03-31,-0.1901,-0.1901,-0.1901,0.041,0.041,0.041,0.087,0.087,0.087,0.872,0.872,0.872
HD2022-04-01,0.32985,0.6597,0.0,0.0685,0.137,0.0,0.0,0.0,0.0,0.9315,1.0,0.863
HD2022-04-03,0.7184,0.7184,0.7184,0.171,0.171,0.171,0.0,0.0,0.0,0.829,0.829,0.829
HD2022-04-04,0.0772,0.0772,0.0772,0.07,0.07,0.07,0.061,0.061,0.061,0.87,0.87,0.87
HD2022-04-05,0.16480000000000003,0.34,0.0772,0.07500000000000001,0.085,0.07,0.04066666666666666,0.061,0.0,0.8850000000000001,0.915,0.87
HD2022-04-06,0.2829833333333333,0.8016,0.0,0.08866666666666667,0.215,0.0,0.02033333333333333,0.061,0.0,0.8913333333333333,1.0,0.785
HD2022-04-07,0.1662,0.4215,0.0772,0.0688,0.08,0.054,0.0366,0.061,0.0,0.8952,0.946,0.87
HD2022-04-08,0.0882,0.25,-0.0516,0.079,0.122,0.054,0.06225,0.127,0.0,0.85925,0.946,0.751
HD2022-04-09,0.0386,0.0772,0.0,0.035,0.07,0.0,0.0305,0.061,0.0,0.935,1.0,0.87
HD2022-04-10,0.4939,0.4939,0.4939,0.123,0.123,0.123,0.0,0.0,0.0,0.877,0.877,0.877
HD2022-04-11,0.1578,0.5574,0.0,0.0658,0.119,0.0,0.0366,0.061,0.0,0.8981999999999999,1.0,0.87
HD2022-04-12,0.3895333333333333,0.7096,0.0772,0.108,0.179,0.07,0.02033333333333333,0.061,0.0,0.872,0.925,0.821
HD2022-04-13,0.25266,0.5729,0.0772,0.0936,0.153,0.07,0.047,0.061,0.0,0.8602000000000001,0.895,0.796
HD2022-04-14,0.378175,0.8225,-0.0772,0.11675,0.231,0.0,0.022125,0.116,0.0,0.86125,1.0,0.769
HD2022-04-15,0.30926,0.8442,0.0,0.08280000000000001,0.202,0.0,0.012199999999999999,0.061,0.0,0.9052,1.0,0.798
INTC2022-03-14,0.4767,0.4767,0.4767,0.12,0.12,0.12,0.0,0.0,0.0,0.88,0.88,0.88
INTC2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
INTC2022-03-16,0.19595,0.3919,0.0,0.063,0.126,0.0,0.0325,0.065,0.0,0.9045000000000001,1.0,0.809
INTC2022-03-17,-0.03456000000000002,0.3818,-0.5106,0.046200000000000005,0.073,0.0,0.041800000000000004,0.113,0.0,0.9122,1.0,0.838
INTC2022-03-19,0.3548,0.7096,0.0,0.1,0.2,0.0,0.0235,0.047,0.0,0.8765000000000001,1.0,0.753
INTC2022-03-21,-0.2991333333333333,0.0,-0.5574,0.0,0.0,0.0,0.05833333333333333,0.096,0.0,0.9416666666666668,1.0,0.904
INTC2022-03-22,0.072425,0.4215,-0.3818,0.06825,0.113,0.0,0.038,0.152,0.0,0.89375,1.0,0.735
INTC2022-03-23,0.183325,0.836,-0.1027,0.06725,0.223,0.0,0.01475,0.059,0.0,0.918,1.0,0.777
INTC2022-03-24,0.4182333333333333,0.8074,0.0258,0.12966666666666668,0.196,0.07,0.022333333333333334,0.067,0.0,0.848,0.877,0.804
INTC2022-03-25,-0.20943333333333333,0.2023,-0.6249,0.019,0.057,0.0,0.072,0.159,0.0,0.9089999999999999,0.943,0.841
INTC2022-03-26,0.4329,0.8658,0.0,0.1145,0.229,0.0,0.0,0.0,0.0,0.8855,1.0,0.771
INTC2022-03-27,0.7845,0.7845,0.7845,0.184,0.184,0.184,0.0,0.0,0.0,0.816,0.816,0.816
INTC2022-03-28,0.32435,0.7003,-0.0516,0.10149999999999999,0.149,0.054,0.0295,0.059,0.0,0.869,0.887,0.851
INTC2022-03-29,0.025,0.4767,-0.6249,0.0438,0.112,0.0,0.036199999999999996,0.124,0.0,0.9199999999999999,1.0,0.831
INTC2022-03-30,0.04466000000000001,0.5106,-0.4404,0.039599999999999996,0.155,0.0,0.029400000000000003,0.077,0.0,0.931,1.0,0.775
INTC2022-03-31,0.35655714285714285,0.926,-0.1531,0.1357142857142857,0.365,0.0,0.03114285714285714,0.103,0.0,0.8331428571428571,1.0,0.635
INTC2022-04-01,0.3939166666666667,0.8591,0.0,0.11183333333333334,0.241,0.0,0.013999999999999999,0.045,0.0,0.874,1.0,0.759
INTC2022-04-02,0.128,0.128,0.128,0.051,0.051,0.051,0.0,0.0,0.0,0.949,0.949,0.949
INTC2022-04-04,0.27862,0.8114,0.0,0.1038,0.258,0.0,0.0268,0.073,0.0,0.8694,1.0,0.742
INTC2022-04-05,0.03468333333333332,0.5719,-0.5719,0.0425,0.101,0.0,0.03633333333333333,0.144,0.0,0.9211666666666667,1.0,0.856
INTC2022-04-06,-0.23835,0.0,-0.4767,0.0,0.0,0.0,0.042,0.084,0.0,0.958,1.0,0.916
